birth_state,name,rookie_yr
NE,Wade Boggs,1982
CA,Dan Boitano,1982
OH,Bob Brenly,1982
IL,Tom Brennan,1982
CA,Tom Brunansky,1982
CA,Brett Butler,1982
OH,George Cappuzzello,1982
Dominican Republic,Manny Castillo,1982
NY,Floyd Chiffer,1982
CA,Mike Chris,1982
Puerto Rico,Onix Concepcion,1982
KY,Joe Cowley,1982
Jamaica,Chili Davis,1982
IL,Mike Davis,1982
CA,Storm Davis,1982
ID,Ken Dayley,1982
Puerto Rico,Luis DeLeon,1982
MO,Bob Dernier,1982
OH,Dave Dravecky,1982
WA,Marshall Edwards,1982
Mexico,Chico Escarrega,1982
FL,Lenny Faedo,1982
AR,Terry Felton,1982
CA,Alan Fowlkes,1982
SD,Terry Francona,1982
IL,Gary Gaetti,1982
Germany,Ron Gardenhire,1982
KS,Brian Giles,1982
CA,Jim Gott,1982
NJ,David Green,1982
MI,Glenn Gulliver,1982
CA,Tony Gwynn,1982
CA,Atlee Hammaker,1982
GA,Terry Harper,1982
TX,Andy Hawkins,1982
CA,Von Hayes,1982
CA,Dave Henderson,1982
IL,Kevin Hickey,1982
CA,Dave Hostetler,1982
ID,Paul Householder,1982
FL,Jay Howell,1982
MN,Kent Hrbek,1982
FL,Howard Johnson,1982
TX,Randy Johnson,1982
VA,Alan Knicely,1982
NJ,Wayne Krenchicki,1982
CA,Rusty Kuntz,1982
OR,Jeff Lahti,1982
NY,Dave LaPoint,1982
OH,Bill Laskey,1982
IA,Tim Laudner,1982
PA,Tom Lawless,1982
MI,Rick Leach,1982
AL,Terry Leach,1982
OH,Jeff Little,1982
NY,Jim Maler,1982
CA,Willie McGee,1982
CA,Brad Mills,1982
OH,Eddie Milner,1982
OH,Bobby Mitchell,1982
OK,Mike Moore,1982
Mexico,Angel Moreno,1982
FL,Gene Nelson,1982
FL,Reid Nichols,1982
MN,Tom Niedenfuer,1982
CA,Rick Ownbey,1982
MI,Larry Pashnick,1982
Dominican Republic,Alejandro Pena,1982
IL,Jack Perconte,1982
Canada,Gordie Pladson,1982
NJ,Charlie Puleo,1982
OH,Gary Rajsich,1982
OK,Johnny Ray,1982
CA,Mike Richardt,1982
TX,Andre Robertson,1982
CA,Ron Roenicke,1982
CA,Dave Rucker,1982
Venezuela,Luis Sanchez,1982
WA,Ryne Sandberg,1982
CA,Steve Sax,1982
MI,Dave Schmidt,1982
CA,Paul Serna,1982
CA,Eric Show,1982
GA,Bryn Smith,1982
CA,Dave Stewart,1982
CA,Bob Stoddard,1982
PA,John Stuper,1982
MN,Guy Sularz,1982
OH,Pat Tabler,1982
MN,Jerry Ujdur,1982
Puerto Rico,Jesus Vega,1982
NY,Frank Viola,1982
IL,George Vukovich,1982
TX,Duane Walker,1982
LA,Ron Washington,1982
IL,Dennis Werth,1982
MO,Larry Whisenton,1982
CA,Alan Wiggins,1982
CA,Sandy Wihtol,1982
TX,Glenn Wilson,1982
NY,George Wright,1982
CA,Ned Yost,1982
NY,Bud Anderson,1982
Venezuela,Luis Aponte,1982
NY,Mike Armstrong,1982
Mexico,Salome Barojas,1982
GA,Dave Beard,1982
MA,Steve Bedrosian,1982
MO,Bud Black,1982
NE,Wade Boggs,1982
CA,Dan Boitano,1982
IL,Tom Brennan,1982
OH,George Cappuzzello,1982
Dominican Republic,Manny Castillo,1982
NY,Floyd Chiffer,1982
CA,Mike Chris,1982
KY,Joe Cowley,1982
Jamaica,Chili Davis,1982
CA,Storm Davis,1982
ID,Ken Dayley,1982
Puerto Rico,Luis DeLeon,1982
OH,Dave Dravecky,1982
Mexico,Chico Escarrega,1982
AR,Terry Felton,1982
CA,Alan Fowlkes,1982
SD,Terry Francona,1982
IL,Gary Gaetti,1982
CA,Jim Gott,1982
CA,Atlee Hammaker,1982
TX,Andy Hawkins,1982
IL,Kevin Hickey,1982
FL,Jay Howell,1982
OR,Jeff Lahti,1982
NY,Dave LaPoint,1982
OH,Bill Laskey,1982
MI,Rick Leach,1982
AL,Terry Leach,1982
OH,Jeff Little,1982
OK,Mike Moore,1982
Mexico,Angel Moreno,1982
FL,Gene Nelson,1982
MN,Tom Niedenfuer,1982
CA,Rick Ownbey,1982
MI,Larry Pashnick,1982
Dominican Republic,Alejandro Pena,1982
Canada,Gordie Pladson,1982
NJ,Charlie Puleo,1982
CA,Dave Rucker,1982
Venezuela,Luis Sanchez,1982
MI,Dave Schmidt,1982
CA,Eric Show,1982
GA,Bryn Smith,1982
CA,Dave Stewart,1982
CA,Bob Stoddard,1982
PA,John Stuper,1982
MN,Jerry Ujdur,1982
NY,Frank Viola,1982
CA,Sandy Wihtol,1982
TX,Glenn Wilson,1982
TX,Jim Acker,1983
IL,Jamie Allen,1983
Nicaragua,Porfi Altamirano,1983
VA,Keith Atherton,1983
MI,Howard Bailey,1983
MA,Steve Balboni,1983
CA,Kevin Bass,1983
FL,Rick Behenna,1983
CA,Dann Bilardello,1983
IA,Mike Boddicker,1983
OR,Greg Brock,1983
OK,Darrell Brown,1983
NJ,Mike Brown,1983
IL,Glenn Brummer,1983
DE,Randy Bush,1983
CA,Tom Candiotti,1983
Dominican Republic,Carmelo Castillo,1983
CA,Chris Codiroli,1983
PA,Tim Conroy,1983
CA,Mike Couchee,1983
United Kingdom,Danny Cox,1983
TX,Keith Creel,1983
CA,Mark Davis,1983
CT,Bill Dawley,1983
Dominican Republic,Jose DeLeon,1983
HI,Carlos Diaz,1983
NY,Frank DiPino,1983
CA,Bill Doran,1983
FL,Nick Esasky,1983
PA,Pete Filson,1983
PA,Jack Fimple,1983
FL,Scott Fletcher,1983
LA,Ray Fontenot,1983
Dominican Republic,Julio Franco,1983
WI,Tony Ghelfi,1983
NE,Bob Gibson,1983
NY,Tom Gorman,1983
CA,Kevin Gross,1983
Dominican Republic,Cecilio Guante,1983
NY,Mel Hall,1983
CA,Brian Harper,1983
NY,Ben Hayes,1983
NY,Neal Heaton,1983
CA,Gorman Heimueller,1983
Venezuela,Leo Hernandez,1983
CA,Donnie Hill,1983
CA,Scott Holman,1983
OK,Charles Hudson,1983
CA,Bob James,1983
OK,Bob Johnson,1983
TX,Randy Johnson,1983
CA,Ed Jurak,1983
TX,Bob Kearney,1983
IN,Ron Kittle,1983
IL,Bill Krueger,1983
ME,Pete Ladd,1983
CA,Joe Lansford,1983
Germany,Craig Lefferts,1983
TX,Bryan Little,1983
CA,Steve Lubratich,1983
CA,Rick Lysander,1983
CO,Mike Madden,1983
MI,Mike Marshall,1983
IN,Don Mattingly,1983
FL,Andy McGaffigan,1983
TX,Craig McMurtry,1983
AR,Kevin McReynolds,1983
Puerto Rico,Orlando Mercado,1983
AL,Kelvin Moore,1983
CA,John Moses,1983
OK,Darryl Motley,1983
AZ,Ricky Nelson,1983
Puerto Rico,Ed Nunez,1983
Puerto Rico,Jose Oquendo,1983
Puerto Rico,Junior Ortiz,1983
TX,Spike Owen,1983
CA,Kelly Paris,1983
WA,Ken Phelps,1983
PA,Tony Phillips,1983
MD,Chuck Porter,1983
OK,Ted Power,1983
TX,Allan Ramirez,1983
Puerto Rico,Mario Ramirez,1983
Cuba,Bobby Ramos,1983
Dominican Republic,Domingo Ramos,1983
TN,Floyd Rayford,1983
AL,Gary Redus,1983
NC,Jerry Reed,1983
OH,Jeff Russell,1983
NY,Bill Scherrer,1983
ID,Ken Schrom,1983
CA,Daryl Sconiers,1983
KY,John Shelby,1983
MI,Pat Sheridan,1983
WA,Doug Sisk,1983
CA,Don Slaught,1983
CA,Ray Smith,1983
VA,Mike Smithson,1983
MD,Rick Steirer,1983
CA,Darryl Strawberry,1983
PA,Tom Tellmann,1983
IN,Walt Terrell,1983
TX,Mark Thurmond,1983
SC,Wayne Tolleson,1983
TX,Lee Tunnell,1983
Dominican Republic,Ozzie Virgil,1983
GA,Greg Walker,1983
MO,Mike Walters,1983
CA,Mike Warren,1983
TX,Don Welchel,1983
CA,Brad Wellman,1983
VT,Len Whitehouse,1983
IL,Marvell Wynne,1983
CA,Matt Young,1983
TX,Jim Acker,1983
Nicaragua,Porfi Altamirano,1983
VA,Keith Atherton,1983
MI,Howard Bailey,1983
FL,Rick Behenna,1983
IA,Mike Boddicker,1983
NJ,Mike Brown,1983
CA,Tom Candiotti,1983
CA,Chris Codiroli,1983
PA,Tim Conroy,1983
CA,Mike Couchee,1983
United Kingdom,Danny Cox,1983
TX,Keith Creel,1983
CA,Mark Davis,1983
CT,Bill Dawley,1983
Dominican Republic,Jose DeLeon,1983
HI,Carlos Diaz,1983
NY,Frank DiPino,1983
PA,Pete Filson,1983
LA,Ray Fontenot,1983
WI,Tony Ghelfi,1983
NE,Bob Gibson,1983
NY,Tom Gorman,1983
CA,Kevin Gross,1983
Dominican Republic,Cecilio Guante,1983
NY,Ben Hayes,1983
NY,Neal Heaton,1983
CA,Gorman Heimueller,1983
CA,Donnie Hill,1983
CA,Scott Holman,1983
OK,Charles Hudson,1983
CA,Bob James,1983
IL,Bill Krueger,1983
ME,Pete Ladd,1983
Germany,Craig Lefferts,1983
CA,Rick Lysander,1983
CO,Mike Madden,1983
FL,Andy McGaffigan,1983
TX,Craig McMurtry,1983
CA,John Moses,1983
Puerto Rico,Ed Nunez,1983
Puerto Rico,Jose Oquendo,1983
MD,Chuck Porter,1983
OK,Ted Power,1983
TX,Allan Ramirez,1983
NC,Jerry Reed,1983
OH,Jeff Russell,1983
NY,Bill Scherrer,1983
ID,Ken Schrom,1983
WA,Doug Sisk,1983
VA,Mike Smithson,1983
MD,Rick Steirer,1983
PA,Tom Tellmann,1983
IN,Walt Terrell,1983
TX,Mark Thurmond,1983
TX,Lee Tunnell,1983
MO,Mike Walters,1983
CA,Mike Warren,1983
TX,Don Welchel,1983
VT,Len Whitehouse,1983
CA,Matt Young,1983
Puerto Rico,Juan Agosto,1984
PA,Dave Anderson,1984
MO,Mark Bailey,1984
NY,Marty Barrett,1984
CA,Buddy Biancalana,1984
VA,Greg Booker,1984
CA,Rich Bordi,1984
IN,Phil Bradley,1984
NJ,Mike Brown,1984
MD,Steve Brown,1984
MA,Kevin Buckley,1984
OK,Mark Calvert,1984
CA,Ernie Camacho,1984
OK,Joe Carter,1984
Dominican Republic,Marty Castillo,1984
CA,Kelvin Chapman,1984
Puerto Rico,Roger Clemens,1984
Puerto Rico,Jaime Cocanower,1984
CA,Darnell Coles,1984
NY,Henry Cotto,1984
HI,Ron Darling,1984
CA,Alvin Davis,1984
VA,Butch Davis,1984
CA,Eric Davis,1984
CT,Brian Dayett,1984
CA,Jeff Dedmon,1984
MN,Jim Eisenreich,1984
MD,Steve Farr,1984
HI,Sid Fernandez,1984
Dominican Republic,Tony Fernandez,1984
CA,Mike Fitzgerald,1984
IL,Tom Foley,1984
NY,John Franco,1984
Canada,Doug Frobel,1984
IN,Brent Gaff,1984
Cuba,Barbaro Garbey,1984
IL,Scott Garrelts,1984
CA,Dan Gladden,1984
FL,Dwight Gooden,1984
IL,Mark Grant,1984
PA,Mark Gubicza,1984
MN,Brad Gulden,1984
Colombia,Jackie Gutierrez,1984
TX,Doug Gwosdz,1984
MA,Albert Hall,1984
MO,Tom Henke,1984
NY,Orel Hershiser,1984
CA,Ed Hodge,1984
NY,Ricky Horton,1984
MI,Ken Howell,1984
NE,Mark Huismann,1984
CA,Danny Jackson,1984
PA,Brook Jacoby,1984
PA,Dion James,1984
AR,Mike Jeffcoat,1984
Mexico,Houston Jimenez,1984
NE,Curt Kaufman,1984
CT,Kurt Kepshire,1984
AL,Jimmy Key,1984
OH,Brad Komminsk,1984
FL,Jeff Kunkel,1984
CA,Steve Lake,1984
CA,Mark Langston,1984
CA,Tim Leary,1984
CA,Brad Lesley,1984
NY,Willie Lozado,1984
IL,Bill Lyons,1984
Puerto Rico,Candy Maldonado,1984
Puerto Rico,Carmelo Martinez,1984
MN,Mike Mason,1984
OH,Len Matuszek,1984
CA,Bob Meacham,1984
MT,Dave Meier,1984
CA,Fran Mullins,1984
CA,Al Nipper,1984
MA,Mike Pagliarulo,1984
CA,Terry Pendleton,1984
GA,Gerald Perry,1984
CA,Gary Pettis,1984
FL,Jim Presley,1984
IL,Kirby Puckett,1984
CA,John Rabb,1984
CA,Dennis Rasmussen,1984
CA,Randy Ready,1984
Dominican Republic,Jose Rijo,1984
PA,George Riley,1984
Puerto Rico,German Rivera,1984
CA,Jeff Robinson,1984
ID,Ron Romanick,1984
IL,Bret Saberhagen,1984
Venezuela,Angel Salazar,1984
Dominican Republic,Juan Samuel,1984
Puerto Rico,Orlando Sanchez,1984
Dominican Republic,Rafael Santana,1984
IL,Dick Schofield,1984
MD,Bill Schroeder,1984
IL,Don Schulze,1984
FL,Donnie Scott,1984
NY,Ray Searage,1984
NY,Roy Smith,1984
Dominican Republic,Julio Solano,1984
CO,Mike Stenhouse,1984
MO,Jeff Stone,1984
NC,Franklin Stubbs,1984
FL,Bill Swaggerty,1984
CT,Tim Teufel,1984
AL,Jay Tibbs,1984
Puerto Rico,Eddie Vargas,1984
United Kingdom,Tom Waddell,1984
VA,Curt Wilkerson,1984
CA,Jerry Willard,1984
WA,Frank Williams,1984
LA,Frank Wills,1984
TX,Ricky Wright,1984
MI,Curt Young,1984
CA,Mike Young,1984
Puerto Rico,Juan Agosto,1984
VA,Greg Booker,1984
CA,Rich Bordi,1984
MD,Steve Brown,1984
OK,Mark Calvert,1984
CA,Ernie Camacho,1984
Puerto Rico,Roger Clemens,1984
Puerto Rico,Jaime Cocanower,1984
HI,Ron Darling,1984
CA,Jeff Dedmon,1984
MD,Steve Farr,1984
HI,Sid Fernandez,1984
IL,Tom Foley,1984
NY,John Franco,1984
IN,Brent Gaff,1984
IL,Scott Garrelts,1984
CA,Dan Gladden,1984
FL,Dwight Gooden,1984
IL,Mark Grant,1984
PA,Mark Gubicza,1984
MO,Tom Henke,1984
NY,Orel Hershiser,1984
CA,Ed Hodge,1984
NY,Ricky Horton,1984
MI,Ken Howell,1984
NE,Mark Huismann,1984
CA,Danny Jackson,1984
AR,Mike Jeffcoat,1984
NE,Curt Kaufman,1984
CT,Kurt Kepshire,1984
AL,Jimmy Key,1984
FL,Jeff Kunkel,1984
CA,Mark Langston,1984
CA,Tim Leary,1984
CA,Brad Lesley,1984
MN,Mike Mason,1984
CA,Al Nipper,1984
CA,Dennis Rasmussen,1984
Dominican Republic,Jose Rijo,1984
PA,George Riley,1984
CA,Jeff Robinson,1984
ID,Ron Romanick,1984
IL,Bret Saberhagen,1984
IL,Don Schulze,1984
NY,Ray Searage,1984
NY,Roy Smith,1984
Dominican Republic,Julio Solano,1984
FL,Bill Swaggerty,1984
AL,Jay Tibbs,1984
United Kingdom,Tom Waddell,1984
WA,Frank Williams,1984
LA,Frank Wills,1984
TX,Ricky Wright,1984
MI,Curt Young,1984
TX,Ricky Adams,1985
CA,Rick Aguilera,1985
CA,Doug Baker,1985
OR,Jay Baller,1985
NC,Jeff Barkley,1985
FL,Butch Benton,1985
MI,Tim Birtsas,1985
OH,Daryl Boston,1985
CA,Derek Botelho,1985
PA,Sid Bream,1985
IN,Chris Brown,1985
United Kingdom,Tom Browning,1985
CA,Steve Buechele,1985
NE,Tim Burke,1985
Puerto Rico,Ivan Calderon,1985
GA,Jeff Calhoun,1985
OK,Don Carman,1985
PA,Al Chambers,1985
CA,Pat Clements,1985
MS,Stew Cliburn,1985
FL,Vince Coleman,1985
NY,Gerry Davis,1985
FL,Glenn Davis,1985
PA,Joel Davis,1985
CA,Rob Deer,1985
HI,Joe DeSa,1985
VA,Ken Dixon,1985
SC,Tom Dunbar,1985
Dominican Republic,Mariano Duncan,1985
NY,Shawon Dunston,1985
CA,Lenny Dykstra,1985
OH,Steve Engel,1985
NY,Frank Eufemia,1985
NY,Bob Fallon,1985
PA,Tom Filer,1985
HI,Brian Fisher,1985
MA,Greg Gagne,1985
IL,Craig Gerber,1985
Dominican Republic,Denny Gonzalez,1985
IA,Rick Grapenthin,1985
Venezuela,Ozzie Guillen,1985
MI,Dave Gumpert,1985
AZ,Billy Hatcher,1985
Canada,Jeff Heathcock,1985
NY,Joe Hesketh,1985
Mexico,Teddy Higuera,1985
FL,Jack Howell,1985
IL,Tim Hulett,1985
France,Steve Jeltz,1985
IL,Joe Johnson,1985
OK,Roy Johnson,1985
PA,Al Jones,1985
CA,Sam Khalifa,1985
NJ,Mike Laga,1985
NJ,Jack Lazorko,1985
CA,Dave Leeper,1985
CA,Doug Loman,1985
TN,Bob Long,1985
AK,Scott Loucks,1985
Venezuela,Urbano Lugo,1985
WA,Steve Lyons,1985
MI,Roger Mason,1985
Dominican Republic,Victor Mata,1985
MO,Ron Mathis,1985
Canada,Kirk McCaskill,1985
FL,Oddibe McDowell,1985
OH,Roger McDowell,1985
CA,Ron Meridith,1985
TN,Charlie Mitchell,1985
NC,Ron Musselman,1985
CA,Tom Nieto,1985
NC,Otis Nixon,1985
CA,Steve Ontiveros,1985
NJ,Joe Orsulak,1985
TX,Dave Owen,1985
VA,Jim Pankovits,1985
NY,Dan Pasqua,1985
AL,Reggie Patterson,1985
CA,Geno Petralli,1985
OR,Harold Reynolds,1985
GA,Ernie Riles,1985
CA,Ron Robinson,1985
Dominican Republic,Ramon Romero,1985
NY,Paul Runge,1985
CA,John Russell,1985
CA,Mark Salas,1985
Dominican Republic,Alejandro Sanchez,1985
PA,Rick Schu,1985
VA,Larry Sheets,1985
AL,Steve Shields,1985
DC,Nelson Simmons,1985
CA,Joel Skinner,1985
WI,Zane Smith,1985
SC,Nate Snell,1985
PA,Bill Swift,1985
OK,Mickey Tettleton,1985
CO,Milt Thompson,1985
NY,Rich Thompson,1985
CA,Tim Tolman,1985
CO,Mike Trujillo,1985
Dominican Republic,Jose Uribe,1985
CA,Curt Wardle,1985
KS,Mitch Webster,1985
CA,Jim Winn,1985
SC,Herm Winningham,1985
FL,Floyd Youmans,1985
CA,Paul Zuvella,1985
CA,Rick Aguilera,1985
OR,Jay Baller,1985
NC,Jeff Barkley,1985
MI,Tim Birtsas,1985
CA,Derek Botelho,1985
United Kingdom,Tom Browning,1985
NE,Tim Burke,1985
GA,Jeff Calhoun,1985
OK,Don Carman,1985
CA,Pat Clements,1985
MS,Stew Cliburn,1985
PA,Joel Davis,1985
VA,Ken Dixon,1985
OH,Steve Engel,1985
NY,Frank Eufemia,1985
NY,Bob Fallon,1985
PA,Tom Filer,1985
HI,Brian Fisher,1985
IA,Rick Grapenthin,1985
MI,Dave Gumpert,1985
Canada,Jeff Heathcock,1985
NY,Joe Hesketh,1985
Mexico,Teddy Higuera,1985
IL,Joe Johnson,1985
PA,Al Jones,1985
NJ,Jack Lazorko,1985
TN,Bob Long,1985
Venezuela,Urbano Lugo,1985
WA,Steve Lyons,1985
MI,Roger Mason,1985
MO,Ron Mathis,1985
Canada,Kirk McCaskill,1985
OH,Roger McDowell,1985
CA,Ron Meridith,1985
TN,Charlie Mitchell,1985
NC,Ron Musselman,1985
CA,Steve Ontiveros,1985
AL,Reggie Patterson,1985
CA,Ron Robinson,1985
Dominican Republic,Ramon Romero,1985
CA,John Russell,1985
AL,Steve Shields,1985
WI,Zane Smith,1985
SC,Nate Snell,1985
PA,Bill Swift,1985
NY,Rich Thompson,1985
CO,Mike Trujillo,1985
CA,Curt Wardle,1985
CA,Jim Winn,1985
FL,Floyd Youmans,1985
CA,Mike Aldrete,1986
VA,Andy Allanson,1986
GA,Allan Anderson,1986
MI,Paul Assenmacher,1986
OH,Scott Bailes,1986
NC,Scott Bankhead,1986
CA,Greg Bargar,1986
FL,Billy Beane,1986
Dominican Republic,Rafael Belliard,1986
WA,Karl Best,1986
MD,Mike Bielecki,1986
CA,Barry Bonds,1986
NY,Bobby Bonilla,1986
NJ,Scott Bradley,1986
CA,Glenn Braggs,1986
NY,John Cangelosi,1986
Cuba,Jose Canseco,1986
CA,Chuck Cary,1986
NY,John Cerutti,1986
PA,Will Clark,1986
MI,Bryan Clutterbuck,1986
Puerto Rico,Ed Correa,1986
GA,Kal Daniels,1986
KS,Darren Daulton,1986
NY,Jim Deshaies,1986
CA,Mike Diaz,1986
UT,Kelly Downs,1986
TX,Doug Drabek,1986
CA,Mark Eichhorn,1986
Dominican Republic,Juan Espino,1986
CA,Mike Felder,1986
CA,Cecil Fielder,1986
OH,Steve Fireovid,1986
MS,Curt Ford,1986
Venezuela,Andres Galarraga,1986
TX,Kelly Gruber,1986
TN,Lee Guetterman,1986
Puerto Rico,Jose Guzman,1986
MI,Jeff Hamilton,1986
CA,Ed Hearn,1986
CA,Jeff Hearron,1986
CA,Chuck Hensley,1986
CA,Pete Incaviglia,1986
KS,Wallace Johnson,1986
GA,Wally Joyner,1986
MO,Charlie Kerfeld,1986
CA,Eric King,1986
MN,Mike Kingery,1986
IL,Bob Kipper,1986
CO,Mark Knudson,1986
WV,John Kruk,1986
AK,Randy Kutcher,1986
OH,Barry Larkin,1986
AL,Bill Latham,1986
NC,Mike LaValliere,1986
MA,Steve Lombardozzi,1986
NC,Dwight Lowry,1986
OH,Mike Maddux,1986
CA,Greg Mathews,1986
FL,Lance McCullers,1986
CA,Bob Melvin,1986
DC,Darrell Miller,1986
CA,Kevin Mitchell,1986
PA,John Mizerock,1986
OH,Dale Mohorcic,1986
CA,Bill Mooneyham,1986
MO,Russ Morman,1986
PA,Jamie Moyer,1986
PA,Terry Mulholland,1986
FL,Rob Murphy,1986
MO,Al Newman,1986
UT,Scott Nielsen,1986
Puerto Rico,Juan Nieves,1986
Spain,Bryan Oelkers,1986
OR,Phil Ouellette,1986
GA,Pat Perry,1986
IN,Dan Plesac,1986
CA,Eric Plunk,1986
CA,Mark Portugal,1986
GA,Dennis Powell,1986
Mexico,Alfonso Pulido,1986
Puerto Rico,Luis Quinones,1986
Puerto Rico,Rey Quinones,1986
NC,Jeff Reed,1986
TX,Ronn Reynolds,1986
Puerto Rico,Luis Rivera,1986
CA,Bip Roberts,1986
MI,Dan Rohn,1986
NJ,Jose Roman,1986
TX,Bruce Ruffin,1986
TX,Calvin Schiraldi,1986
NJ,Bob Sebra,1986
CA,Jeff Sellers,1986
TX,Ron Shepherd,1986
Puerto Rico,Ruben Sierra,1986
Canada,Cory Snyder,1986
OR,Cliff Speck,1986
SC,John Stefero,1986
CA,Kurt Stillwell,1986
MA,Marc Sullivan,1986
CA,Dale Sveum,1986
TX,Greg Swindell,1986
Puerto Rico,Danny Tartabull,1986
CA,Dwight Taylor,1986
NM,Scott Terry,1986
NH,Bob Tewksbury,1986
Dominican Republic,Andres Thomas,1986
FL,Robby Thompson,1986
MS,Freddie Toliver,1986
OH,Jim Traber,1986
NY,Dave Valle,1986
MS,Chico Walker,1986
PA,Tony Walker,1986
IL,Gene Walter,1986
OH,Bill Wegman,1986
OK,Mitch Williams,1986
TN,Reggie Williams,1986
VA,Carl Willis,1986
VA,Bobby Witt,1986
CT,Ed Wojna,1986
IL,Mike Woodard,1986
,Rob Woodward,1986
CA,Todd Worrell,1986
CA,Rich Yett,1986
CA,Mike Aldrete,1986
GA,Allan Anderson,1986
MI,Paul Assenmacher,1986
OH,Scott Bailes,1986
NC,Scott Bankhead,1986
CA,Greg Bargar,1986
WA,Karl Best,1986
MD,Mike Bielecki,1986
NY,Bobby Bonilla,1986
NY,John Cangelosi,1986
Cuba,Jose Canseco,1986
CA,Chuck Cary,1986
NY,John Cerutti,1986
MI,Bryan Clutterbuck,1986
Puerto Rico,Ed Correa,1986
NY,Jim Deshaies,1986
UT,Kelly Downs,1986
TX,Doug Drabek,1986
CA,Mark Eichhorn,1986
OH,Steve Fireovid,1986
TN,Lee Guetterman,1986
Puerto Rico,Jose Guzman,1986
MI,Jeff Hamilton,1986
CA,Chuck Hensley,1986
MO,Charlie Kerfeld,1986
CA,Eric King,1986
IL,Bob Kipper,1986
CO,Mark Knudson,1986
AL,Bill Latham,1986
OH,Mike Maddux,1986
CA,Greg Mathews,1986
FL,Lance McCullers,1986
OH,Dale Mohorcic,1986
CA,Bill Mooneyham,1986
PA,Jamie Moyer,1986
PA,Terry Mulholland,1986
FL,Rob Murphy,1986
UT,Scott Nielsen,1986
Puerto Rico,Juan Nieves,1986
Spain,Bryan Oelkers,1986
GA,Pat Perry,1986
IN,Dan Plesac,1986
CA,Eric Plunk,1986
CA,Mark Portugal,1986
GA,Dennis Powell,1986
Mexico,Alfonso Pulido,1986
NJ,Jose Roman,1986
TX,Bruce Ruffin,1986
TX,Calvin Schiraldi,1986
NJ,Bob Sebra,1986
CA,Jeff Sellers,1986
OR,Cliff Speck,1986
TX,Greg Swindell,1986
NM,Scott Terry,1986
NH,Bob Tewksbury,1986
MS,Freddie Toliver,1986
IL,Gene Walter,1986
OH,Bill Wegman,1986
OK,Mitch Williams,1986
VA,Carl Willis,1986
VA,Bobby Witt,1986
CT,Ed Wojna,1986
,Rob Woodward,1986
CA,Todd Worrell,1986
CA,Rich Yett,1986
CO,Darrel Akerfelds,1987
LA,Jay Aldrich,1987
CA,Rick Anderson,1987
TX,Tony Arnold,1987
MT,Jeff Ballard,1987
CA,Eric Bell,1987
FL,Jay Bell,1987
KY,Todd Benzinger,1987
OH,Mike Birkbeck,1987
CA,Jeff Blauser,1987
MO,Joe Boever,1987
TN,Tom Bolton,1987
CA,Chris Bosio,1987
NY,Mickey Brantley,1987
NY,Bob Brower,1987
KS,Curt Brown,1987
U. S. Virgin Islands,Jerry Browne,1987
GA,Ralph Bryant,1987
CA,DeWayne Buice,1987
MS,Ellis Burks,1987
CA,Ken Caminiti,1987
CA,Casey Candaele,1987
Dominican Republic,Juan Castillo,1987
CA,Rocky Childress,1987
U. S. Virgin Islands,John Christensen,1987
NJ,Ralph Citarella,1987
NY,Dave Clark,1987
CA,Stan Clarke,1987
CA,Keith Comstock,1987
MO,David Cone,1987
Puerto Rico,Joey Cora,1987
CA,Chuck Crim,1987
TN,Mark Davidson,1987
TX,Jeff DeWillis,1987
IN,Mike Dunne,1987
NY,John Farrell,1987
LA,Chuck Finley,1987
NY,Willie Fraser,1987
SC,Ty Gainey,1987
CA,Mike Gallego,1987
AR,Wes Gardner,1987
SC,Ken Gerhart,1987
CA,Tom Glavine,1987
NY,Don Gordon,1987
KY,Mike Greenwell,1987
NY,John Habyan,1987
KY,Drew Hall,1987
MI,Mike Hart,1987
MO,Mike Henneman,1987
MD,Dwayne Henry,1987
CA,Shawn Hillegas,1987
CA,Tommy Hinzo,1987
PA,Brian Holton,1987
TX,Sam Horn,1987
AL,Bo Jackson,1987
NJ,Michael Jackson,1987
MO,Chris James,1987
Dominican Republic,Stan Javier,1987
NY,Stan Jefferson,1987
IN,Barry Jones,1987
CA,Doug Jones,1987
KY,Jimmy Jones,1987
FL,Ross Jones,1987
CA,Tracy Jones,1987
NJ,Ron Karkovice,1987
IL,Steve Kiefer,1987
KY,Paul Kilgus,1987
WA,Mike Kinnunen,1987
TX,Les Lancaster,1987
SC,Bill Landrum,1987
NY,Gene Larkin,1987
CA,Manuel Lee,1987
CA,Dave Leiper,1987
Puerto Rico,Jose Lind,1987
IL,Jim Lindeman,1987
NC,Bill Lindsey,1987
Dominican Republic,Nelson Liriano,1987
OH,Bill Long,1987
MO,Mike Loynd,1987
MS,Barry Lyons,1987
CA,Shane Mack,1987
TX,Greg Maddux,1987
FL,Dave Magadan,1987
IA,Joe Magrane,1987
Venezuela,Fred Manrique,1987
NY,Dave Martinez,1987
PA,John Marzano,1987
FL,Fred McGriff,1987
CA,Mark McGwire,1987
KY,Joel McKeon,1987
CA,Mark McLemore,1987
MI,John Mitchell,1987
MA,John Morris,1987
PA,Jeff Musselman,1987
WA,Randy Myers,1987
NC,Donell Nixon,1987
CA,Paul Noce,1987
CA,Matt Nokes,1987
CA,Eric Nolte,1987
Dominican Republic,Jose Nunez,1987
OH,Ed Olwine,1987
OH,Larry Owen,1987
